"","post_id","word","n"
"53434","21462","comparisons",1
"53435","21462","discussion",1
"53436","21462","drive",1
"53437","21462","families",1
"53438","21462","feeder",1
"53439","21462","formal",1
"53440","21462","hypothesis",1
"53441","21462","idea",1
"53442","21462","informal",1
"53443","21462","means",1
"53444","21462","provided",1
"53445","21462","representative",1
"53446","21462","revisit",1
"53447","21462","schools",1
"53448","21462","suspect",1
"53449","21462","test",1
"53450","21462","testing",1
"53451","21462","vehicles",1
"53452","21462","walkers",1
"53453","21465","2903",1
"53454","21465","add",1
"53455","21465","analyze",1
"53456","21465","august",1
"53457","21465","beginning",1
"53458","21465","census",1
"53459","21465","challenge",1
"53460","21465","cleaning",1
"53461","21465","cm",1
"53462","21465","collect",1
"53463","21465","completing",1
"53464","21465","concepts",1
"53465","21465","conclusions",1
"53466","21465","context",1
"53467","21465","country",1
"53468","21465","disagree",1
"53469","21465","discuss",1
"53470","21465","discussion",1
"53471","21465","distract",1
"53472","21465","draw",1
"53473","21465","enjoyed",1
"53474","21465","figure",1
"53475","21465","heavy",1
"53476","21465","helpful",1
"53477","21465","instance",1
"53478","21465","interpret",1
"53479","21465","investigative",1
"53480","21465","learn",1
"53481","21465","learned",1
"53482","21465","learning",1
"53483","21465","life",1
"53484","21465","lot",1
"53485","21465","mention",1
"53486","21465","outliers",1
"53487","21465","person",1
"53488","21465","pretty",1
"53489","21465","purpose",1
"53490","21465","questions",1
"53491","21465","rest",1
"53492","21465","school",1
"53493","21465","shattering",1
"53494","21465","silly",1
"53495","21465","statistics",1
"53496","21465","stats",1
"53497","21465","survey",1
"53498","21465","tall",1
"53499","21465","teach",1
"53500","21465","throw",1
"53501","21465","wrong",1
"53502","21474","15",1
"53503","21474","4",1
"53504","21474","8th",1
"53505","21474","adopted",1
"53506","21474","alike",1
"53507","21474","ap",1
"53508","21474","biology",1
"53509","21474","booklet",1
"53510","21474","carefully",1
"53511","21474","classes",1
"53512","21474","colleagues",1
"53513","21474","colleges",1
"53514","21474","confidence",1
"53515","21474","correctly",1
"53516","21474","curriculum",1
"53517","21474","data",1
"53518","21474","disconnected",1
"53519","21474","emphasis",1
"53520","21474","employers",1
"53521","21474","fascinating",1
"53522","21474","feel",1
"53523","21474","follow",1
"53524","21474","grade",1
"53525","21474","graduates",1
"53526","21474","history",1
"53527","21474","ideas",1
"53528","21474","implement",1
"53529","21474","include",1
"53530","21474","instance",1
"53531","21474","interpreted",1
"53532","21474","intervals",1
"53533","21474","lamenting",1
"53534","21474","literacy",1
"53535","21474","lot",1
"53536","21474","mantra",1
"53537","21474","month",1
"53538","21474","mooc",1
"53539","21474","national",1
"53540","21474","outlined",1
"53541","21474","plot",1
"53542","21474","political",1
"53543","21474","practical",1
"53544","21474","probability",1
"53545","21474","proctor",1
"53546","21474","proctored",1
"53547","21474","psat",1
"53548","21474","real",1
"53549","21474","recently",1
"53550","21474","reflected",1
"53551","21474","representations",1
"53552","21474","sadly",1
"53553","21474","scatter",1
"53554","21474","science",1
"53555","21474","senior",1
"53556","21474","seniors",1
"53557","21474","series",1
"53558","21474","simply",1
"53559","21474","sort",1
"53560","21474","standards",1
"53561","21474","stats",1
"53562","21474","struck",1
"53563","21474","subjects",1
"53564","21474","talking",1
"53565","21474","teachers",1
"53566","21474","test",1
"53567","21474","tested",1
"53568","21474","text",1
"53569","21474","texts",1
"53570","21474","topics",1
"53571","21474","type",1
"53572","21474","unit",1
"53573","21474","visual",1
"53574","21474","workshop",1
"53575","21474","world",1
"53576","21480","2903",1
"53577","21480","bad",1
"53578","21480","behaved",1
"53579","21480","census",1
"53580","21480","clean",1
"53581","21480","closely",1
"53582","21480","cm",1
"53583","21480","collecting",1
"53584","21480","day",1
"53585","21480","drug",1
"53586","21480","extremely",1
"53587","21480","fat",1
"53588","21480","figure",1
"53589","21480","fingers",1
"53590","21480","follow",1
"53591","21480","height",1
"53592","21480","measurement",1
"53593","21480","mentioned",1
"53594","21480","outlier",1
"53595","21480","outliers",1
"53596","21480","plain",1
"53597","21480","school",1
"53598","21480","silly",1
"53599","21480","sort",1
"53600","21480","study",1
"53601","21480","subject",1
"53602","21480","talked",1
"53603","21480","talks",1
"53604","21480","tall",1
"53605","21480","text",1
"53606","21480","threw",1
"53607","21480","throw",1
"53608","21483","calc",1
"53609","21483","chemistry",1
"53610","21483","complete",1
"53611","21483","continually",1
"53612","21483","dropped",1
"53613","21483","entire",1
"53614","21483","expected",1
"53615","21483","feel",1
"53616","21483","forced",1
"53617","21483","helpful",1
"53618","21483","larger",1
"53619","21483","major",1
"53620","21483","masters",1
"53621","21483","play",1
"53622","21483","post",1
"53623","21483","program",1
"53624","21483","rarely",1
"53625","21483","regularly",1
"53626","21483","required",1
"53627","21483","role",1
"53628","21483","science",1
"53629","21483","series",1
"53630","21483","statistics",1
"53631","21483","subjects",1
"53632","21483","university",1
"53633","21483","utilized",1
"53634","21495","benefit",1
"53635","21495","census",1
"53636","21495","completing",1
"53637","21495","conducting",1
"53638","21495","exercise",1
"53639","21495","existing",1
"53640","21495","meaningful",1
"53641","21495","pre",1
"53642","21495","project",1
"53643","21495","results",1
"53644","21495","school",1
"53645","21495","scratch",1
"53646","21495","sense",1
"53647","21495","statistical",1
"53648","21495","students",1
"53649","21504","application",1
"53650","21504","basic",1
"53651","21504","comprehensive",1
"53652","21504","concise",1
"53653","21504","concisely",1
"53654","21504","efficacy",1
"53655","21504","format",1
"53656","21504","functional",1
"53657","21504","list",1
"53658","21504","listed",1
"53659","21504","personally",1
"53660","21504","questions",1
"53661","21504","statistics",1
"53662","21504","understanding",1
"53663","21510","1",1
"53664","21510","2",1
"53665","21510","analyses",1
"53666","21510","analyze",1
"53667","21510","answer",1
"53668","21510","answers",1
"53669","21510","conduct",1
"53670","21510","demystified",1
"53671","21510","focusing",1
"53672","21510","grew",1
"53673","21510","learning",1
"53674","21510","linkedin",1
"53675","21510","mistakes",1
"53676","21510","obtaining",1
"53677","21510","paraphrasing",1
"53678","21510","rely",1
"53679","21510","statistical",1
"53680","21510","statistician",1
"53681","21510","statisticians",1
"53682","21510","students",1
"53683","21510","team",1
"53684","21510","teams",1
"53685","21510","variability",1
"53686","21518","agree",1
"53687","21518","complete",1
"53688","21518","math",1
"53689","21518","project",1
"53690","21518","stuggling",1
"53691","21518","teacher",1
"53692","21531","20",1
"53693","21531","3",1
"53694","21531","75",1
"53695","21531","access",1
"53696","21531","additionally",1
"53697","21531","agree",1
"53698","21531","boxplot",1
"53699","21531","car",1
"53700","21531","cars",1
"53701","21531","data",1
"53702","21531","enables",1
"53703","21531","found",1
"53704","21531","fun",1
"53705","21531","identify",1
"53706","21531","instantly",1
"53707","21531","learning",1
"53708","21531","makes",1
"53709","21531","minutes",1
"53710","21531","practical",1
"53711","21531","quartile",1
"53712","21531","questions",1
"53713","21531","research",1
"53714","21531","revise",1
"53715","21531","software",1
"53716","21531","statistical",1
"53717","21531","statistics",1
"53718","21531","students",1
"53719","21531","takes",1
"53720","21531","technology",1
"53721","21531","time",1
"53722","21531","travelling",1
"53723","21531","upper",1
"53724","21537","7th",1
"53725","21537","analyze",1
"53726","21537","answer",1
"53727","21537","answers",1
"53728","21537","april",1
"53729","21537","choice",1
"53730","21537","classmates",1
"53731","21537","conclusions",1
"53732","21537","data",1
"53733","21537","determine",1
"53734","21537","develop",1
"53735","21537","found",1
"53736","21537","games",1
"53737","21537","homework",1
"53738","21537","interact",1
"53739","21537","levels",1
"53740","21537","media",1
"53741","21537","opportunity",1
"53742","21537","organize",1
"53743","21537","playing",1
"53744","21537","population",1
"53745","21537","proportional",1
"53746","21537","qualitative",1
"53747","21537","quantitative",1
"53748","21537","related",1
"53749","21537","sample",1
"53750","21537","search",1
"53751","21537","sleeping",1
"53752","21537","social",1
"53753","21537","spent",1
"53754","21537","statistics",1
"53755","21537","teaching",1
"53756","21537","tests",1
"53757","21537","time",1
"53758","21537","topics",1
"53759","21537","variables",1
"53760","21537","video",1
"53761","21538","addressed",1
"53762","21538","analyze",1
"53763","21538","box",1
"53764","21538","class",1
"53765","21538","collect",1
"53766","21538","confident",1
"53767","21538","content",1
"53768","21538","deal",1
"53769","21538","efficacy",1
"53770","21538","excited",1
"53771","21538","familiar",1
"53772","21538","favorite",1
"53773","21538","fit",1
"53774","21538","learned",1
"53775","21538","lessons",1
"53776","21538","line",1
"53777","21538","lot",1
"53778","21538","minimal",1
"53779","21538","plot",1
"53780","21538","plots",1
"53781","21538","question",1
"53782","21538","scatter",1
"53783","21538","score",1
"53784","21538","statistics",1
"53785","21538","students",1
"53786","21538","taking",1
"53787","21538","test",1
"53788","21538","whisker",1
"53789","21540","analyzed",1
"53790","21540","begin",1
"53791","21540","changed",1
"53792","21540","collected",1
"53793","21540","completed",1
"53794","21540","conclusions",1
"53795","21540","data",1
"53796","21540","disciplinary",1
"53797","21540","drawn",1
"53798","21540","easily",1
"53799","21540","experiments",1
"53800","21540","feel",1
"53801","21540","grade",1
"53802","21540","incorporated",1
"53803","21540","integrated",1
"53804","21540","introduced",1
"53805","21540","labs",1
"53806","21540","learning",1
"53807","21540","lend",1
"53808","21540","lessons",1
"53809","21540","math",1
"53810","21540","middle",1
"53811","21540","nice",1
"53812","21540","related",1
"53813","21540","strongly",1
"53814","21540","students",1
"53815","21540","subjects",1
"53816","21540","unit",1
"53817","21540","wait",1
"53818","21546","1",1
"53819","21546","1.42857",1
"53820","21546","10",1
"53821","21546","3",1
"53822","21546","activities",1
"53823","21546","amount",1
"53824","21546","chosen",1
"53825","21546","circle",1
"53826","21546","classroom",1
"53827","21546","collecting",1
"53828","21546","counting",1
"53829","21546","data",1
"53830","21546","exercising",1
"53831","21546","height",1
"53832","21546","hola",1
"53833","21546","hoop",1
"53834","21546","hours",1
"53835","21546","jacks",1
"53836","21546","jumping",1
"53837","21546","laps",1
"53838","21546","line",1
"53839","21546","measuring",1
"53840","21546","media",1
"53841","21546","min",1
"53842","21546","move",1
"53843","21546","period",1
"53844","21546","pulse",1
"53845","21546","sleep",1
"53846","21546","social",1
"53847","21546","student",1
"53848","21546","style",1
"53849","21546","takes",1
"53850","21546","variables",1
"53851","21547","agree",1
"53852","21547","classroom",1
"53853","21547","colleague",1
"53854","21547","curriculum",1
"53855","21547","deal",1
"53856","21547","decent",1
"53857","21547","education",1
"53858","21547","everyday",1
"53859","21547","favors",1
"53860","21547","helped",1
"53861","21547","idea",1
"53862","21547","importance",1
"53863","21547","interdisciplinary",1
"53864","21547","lack",1
"53865","21547","language",1
"53866","21547","lives",1
"53867","21547","mine",1
"53868","21547","poster",1
"53869","21547","students",1
"53870","21547","support",1
"53871","21547","true",1
"53872","21547","unit",1
"53873","21548","agree",1
"53874","21548","emphasis",1
"53875","21558","achieve",1
"53876","21558","analyze",1
"53877","21558","collect",1
"53878","21558","collected",1
"53879","21558","conclusions",1
"53880","21558","considered",1
"53881","21558","develop",1
"53882","21558","draw",1
"53883","21558","environment",1
"53884","21558","hand",1
"53885","21558","handle",1
"53886","21558","inferences",1
"53887","21558","interpret",1
"53888","21558","intrigue",1
"53889","21558","investigators",1
"53890","21558","objective",1
"53891","21558","observed",1
"53892","21558","opinion",1
"53893","21558","organize",1
"53894","21558","parallel",1
"53895","21558","pose",1
"53896","21558","procedure",1
